block_id	offset	encoded_length	text
36	3239	73	THE PAPERS CONTAIN DIAGRAMS FOR A FANTASTICAL FUSION REACTOR CHAMBER. YOU STOW THEM IN YOUR PACK.
95	5968	31	THE PATRONS GLARE AT YOU UNTIL YOU LEAVE.
82	6393	36	THE PEOPLE CHEER AS THEY GO THROUGH THE AIRLOCK.
21	357	90	THE PIRATE CAPTAIN STEPS FORWARD. 'LET'S SETTLE THIS AMICABLY. YOU GET SOME EASY MONEY AND WE SAIL AWAY. HOW ABOUT IT?'
20	2503	106	THE PIRATE SETTLES DOWN. 'I JUST RAN INTO A GROUP OF TERRANS WEARING A PATCH THAT SAID PURGE. IT LOOKED LIKE THEY WERE GETTING READY FOR WAR.
19	1175	36	THE PIRATE SHIP SOON DISAPPEARS OFF LR SCANNER.
20	2673	34	THE PIRATE SPITS ON YOUR BOOT AND MOVES AWAY.
96	1624	104	THE PIRATES ADMIT THEY ONLY WANT THE STORMRIDERS TO GET THE SHIP GOING, AND IF YOU CAN DO THAT, THEY WON'T ATTACK THE STORMRIDERS ANYMORE.
97	6770	24	THE PIRATES ARE WAITING FOR YOU.
98	5246	24	THE PIRATES ARE WAITING FOR YOU.
97	7134	17	THE PIRATES CHASE YOU!
97	1113	19	THE PIRATES DISCOVER YOU.
96	4426	24	THE PIRATES GRAB THEIR WEAPONS.
96	4302	41	THE PIRATES HAVE IMPRISONED THE STORMRIDER CREW HERE.
98	1380	36	THE PIRATES HAVE REGAINED CONTROL OF THE BRIDGE.
96	3367	28	THE PIRATES HOLD THE PROPULSION AREA.
97	5371	32	THE PIRATES LEAP UP FROM THEIR DISCUSSION.
96	5186	59	THE PIRATES LEAVE, SAYING THEY WILL TALK TO THEIR LEADER AND SEE WHAT HE SAYS.
96	1496	82	THE PIRATES TURN THEIR ATTENTION TO YOU. THE STORMRIDERS, TOO, SEEM SURPRISED AS ALL EYES ARE STARING AT YOU.
98	5314	138	THE PIRATES' CAPTAIN SAYS, 'THIS EQUIPMENT SHOULD DO THE TRICK. IT WILL SEND SONIC PULSES INTO THE SHIP'S BRAIN WITH GREATER PRECISION THAN THE STUNNERS. SO WHAT IF IT FRIES ITS BRAIN.
98	5530	48	THE PIRATES' LEADER SEES YOU. 'COME OUT OF THERE! WHO ARE YOU?'
20	4280	45	THE PLACE IS CROWDED. AN EMCEE STANDS ON A MAKE-SHIFT STAGE.
65	1251	18	THE PLANTS STAGGER AWAY.
65	1704	30	THE PLANTS TURN AND ATTACK YOU INSTEAD.
66	3617	93	THE POD COMES TO REST ON A LANDING DOCK. A HIGH-POWERED SONIC STUNNING DEVICE SCREECHES INTO ACTION. YOU LOSE CONSCIOUSNESS.
66	2250	24	THE POD DOOR OPENS COMPLETELY.
65	4604	95	THE POLICE ARE FRIENDLY, BUT FIRM. 'YOU WILL BE REMEMBERED WELL, BUT LUNA IS A FRAGILE PLACE. PLEASE, DO NOT RETURN TOO SOON.'
38	4521	15	THE POT'S TOO HIGH
113	6368	29	THE PRISON GUARDS ARE WAITING FOR YOU.
21	2132	52	THE PRISONERS THANK YOU. WITH THEIR HELP YOU QUICKLY SECURE THE SHIP.
81	3682	34	THE PURGE MEMBERS BOLT OUT OF THE OTHER DOOR.
80	3793	36	THE PYRAMID TOPPLES! THE TEAM FLOPS TO THE SAND.
32	5250	45	THE RAM SOLDIERS LEAD THE DESERT RUNNERS INTO THE DISTANCE.
21	1003	40	THE REMAINING FORCES ARE CUTTING THROUGH THE AIRLOCK.
21	1997	36	THE REMAINING GUARDS ENTER THE ROOM JUST NORTH.
97	6236	64	THE REMAINING PIRATES ARE PLANNING AN ASSAULT ON THE BRIDGE. SEEING YOU, THEY ATTACK!
33	2674	99	THE RESIDENTS THANK YOU FOR SAVING THEM. 'THE MONSTERS, THEY'RE NEW HERE. 'FORE IT WAS JUST THE GANGS AND STARVING THAT KILLED YOU.
33	2573	54	THE RESIDENTS' BODIES ARE SCATTERED ON THE STREET. ECGS MOVE TOWARD YOU.
114	1160	15	THE REST ARE DUMPED.
17	8290	11	THE RISING SUN
98	2937	27	THE ROBOTS DEMAND TO SEE YOUR PASS.
113	1796	48	THE ROBOTS GUARDING YOU POWER DOWN. THEIR SENSOR PANELS GO DARK!
113	4012	38	THE ROBOTS THAT WERE GUARDING YOU ARE REACTIVATED!
32	6108	103	THE SALESMAN PRESSES A BUTTON ON ONE OF THE BOXES. THE FORM OF A ROBED WOMAN FLICKERS INTO EXISTENCE FLOATING A FEW FEET ABOVE THE TABLE.
32	6521	125	THE SALESMAN'S FACE FALLS AS HIS HOLOGRAM BEGINS TO MELT. THE WOMAN SHRINKS BACK INTO THE BLACK BOX WHICH ITSELF BEGINS TO SMOKE. THE LIGHT FROM THE DEVICE SHUTS OFF.
114	1467	21	THE SAND HARBORS PARASITES!
84	2484	68	THE SCIENTIST LOOKS UP. STARTLED, HE TURNS AND KNOCKS OVER A BEAKER FULL OF A GREEN FLUID.
84	3653	42	THE SCIENTISTS ATTACK. THEY ARE JOINED BY PURGE GUARDS.
50	8448	27	THE SCIENTISTS LOWER THEIR WEAPONS.
84	5568	26	THE SCIENTISTS REGROUP AND ATTACK!
84	1682	81	THE SCIENTISTS SEE YOU! ONE SAYS, 'IT SEEMS THAT WE HAVE AN OPPORTUNITY TO FIELD TEST THE WEAPONS. ATTACK!'
66	7878	30	THE SECURITY DOOR IS BEYOND YOUR SKILLS.
66	7740	24	THE SECURITY PANEL REMAINS RED.
64	6686	15	THE SENATOR'S OFFICE
80	6945	14	THE SHARKS ESCAPE!
97	2542	104	THE SHIP CONTINUES TO BARREL IN ON THE ASTEROID. ITS MOUTH GAPES WIDE AND SUDDENLY THERE IS A TREMENDOUS SHOCK AS IT DEVOURS THE ASTEROID.
21	3541	17	THE SHIP PICKS YOU UP.
48	5344	81	THE SILENCE IS BROKEN BY THE SOUND OF SMALL FOOTSTEPS. IT SEEMS TO BE COMING FROM QUITE CLOSE. DO YOU LOOK?
114	8711	49	THE SKY BLOSSOMS WITH TROOPS RAPPELING DOWN FROM THE LIVING SHIP!
66	2026	81	THE SLEEK SCOUT CRUISER FASTENS TO YOUR POD WITH A CLANG. YOU CAN SEE THE WORD 'ROGUE' PAINTED ON ITS SIDE.
50	4201	20	THE SOLDIERS DRAW WEAPONS!
113	1245	50	THE SOLDIERS EXIT, BUT THEY LEAVE A CORDON OF ROBOTS TO GUARD YOU.
50	6136	23	THE SOLDIERS FIRE THEIR GUNS!
50	2861	18	THE SOLDIERS NOTICE YOU!
50	6358	29	THE SOLDIERS TURN TO FACE YOUR THREAT.
20	7021	100	THE SPACER DECIDES TO TALK. 'I HAVE SEEN MANY STORMRIDERS AROUND THE ASTEROID BELT. QUITE UNUSUAL. IT HAS THE FEEL OF SOMETHING BIG.'
20	7132	20	THE SPACER QUIETLY LEAVES.
112	8203	48	THE SPRINKLERS TURN ON. WATER RAINS DOWN, PUTTING OUT THE FIRE.
33	404	12	THE STAIRS LEAD
37	203	12	THE STAIRS LEAD
96	5259	61	THE STORMRIDERS LEAVE, SAYING THEY HAD HOPED NEO WOULD BE AN HONEST ORGANIZATION.
113	8244	34	THE STORMRIDERS MOVE OFF LOOKING FOR WEAPONS.
98	1039	138	THE STORMRIDERS REJOICE IN EARNEST NOW, DANCING ABOUT YOU AND LAUDING YOU AS GREAT HEROES. AFTER A WHILE THEY SHOW YOU TO COMFORTABLE QUARTERS WHERE YOU CAN SPEND THE JOURNEY AT EASE.
113	4606	30	THE STORMRIDERS RETURN TO THEIR COOKING.
97	5126	85	THE STORMRIDERS SAY THEY HAVE ENOUGH WORRIES WITH THE AMALTHEANS AND DON'T NEED ANY LOOSE CANNONS RUNNING AROUND.
96	1732	96	THE STORMRIDERS SAY THEY WERE ONLY DEFENDING THEMSELVES, AND IF THE PIRATES RETURN CONTROL OF THE SHIP TO THEM, THEY WILL HELP.
96	6116	44	THE STORMRIDERS THANK YOU MANY TIMES FOR ALL YOU'VE DONE.
112	4549	46	THE STUDENTS CHEER AS DR. MINKONO LEADS THEM OUT OF THE ROOM.
17	7303	137	THE SUN KING ASCENDS THE DAIS. 'BROTHERS AND SISTERS, I ACCEPT THIS CROWN IN YOUR NAME AND ASK YOU TO SHARE MY DREAM: A SOLAR SYSTEM FILLED WITH BROTHERLY LOVE, WHERE HARMONY REIGNS.
17	7976	90	THE SUN KING THANKS YOU FOR SAVING HIS LIFE. 'SEE MY CHANCELLOR IN THE ROOM TO THE SOUTHEAST. HE'LL SEE TO YOUR REWARD.'
17	8249	9	THE SUN SPOT
65	2982	46	THE SYSTEM DETECTS YOUR TAMPERING AND SHUTS DOWN YOUR ACCESS.
114	3883	38	THE TEAM BOARDS THE RIG, AND MOVING FAR AFT FREES
36	6014	52	THE TECHNICIANS FLEE FROM THE ROOM WITH A PRINTOUT FROM THE COMPUTER.
96	7946	39	THE TECHS GO BACK TO FIDDLING WITH THEIR EQUIPMENT.
17	2748	87	THE TERRAN LEADER GLARES AT YOU. 'YOU ARE TOO LATE! WE HAVE ROMNEY AND SOON A NEW ORDER WILL RULE THE SOLAR SYSTEM.
17	6310	50	THE TERRAN LEADER GRABS ROMNEY AND SHOVES HIM TOWARD A GROUNDCAR.
50	6897	75	THE TERRAN YOU FOUGHT ON MERCURY IS HERE. MUCH OF HIS BODY HAS BEEN REPLACED WITH CYBERNETIC PARTS!
17	3123	15	THE TERRANS ATTACK!
38	191	35	THE THIEF RUNS DOWN THE CORRIDOR AHEAD OF YOU.
48	2031	54	THE THUNDER DRAWS NEARER. DO YOU SEEK PROTECTION FROM THE GROWING STORM?
35	6233	15	THE TIMER DISPLAYS
1	3288	131	THE TINY SUN IS ECLIPSED BY A HUGE SHAPE, THE SIZE OF A BATTLER, BUT OF NO CONFIGURATION YOU RECOGNIZE. IT PULSES IN A DISTURBINGLY LIFE-LIKE MANNER AS IT SILENTLY CLOSES IN.
49	8452	27	THE TRAIL OF BLOOD CONTINUES NORTH.
37	8933	16	THE TRAP IS DISARMED.
49	8571	16	THE URSADDERS ATTACK!
98	4620	20	THE VID-SCREEN BLANKS OUT.
36	6958	38	THE WARRIOR SLAPS STEFI HARD ACROSS THE FACE. NOW
36	7288	23	THE WARRIORS HEAR YOU COME IN.
36	1125	43	THE WASH FROM THE JET PACK TRIGGERS THE PRESSURE SENSORS.
113	5811	82	THE WASPHOPPER GRUBS ARE HERE IN A GLASSITE CYLINDER. APPARENTLY, THEY'VE BEEN PLACED IN SUSPENDED ANIMATION.
113	7899	30	THE WASPHOPPERS LEAVE HIS CRUMPLED BODY.
33	8887	41	THE WHITE MONKS CALL FOR YOU TO JOIN THEM AS PLANNED.
48	4228	61	THE WHOLE POPULATION APPEARS TO HAVE SUDDENLY ABANDONED THEIR HOMES AND VANISHED.
114	4099	18	THE WHOLE RIG SHUDDERS!
32	4432	41	THE WOMAN THANKS YOU AS YOU STEP INTO THE SEWER DRAIN.
81	2371	14	THEIR CONVERSATION
96	4545	9	THEIR STORY
97	3971	9	THEIR STORY
96	7370	8	THEMSELVES
80	3496	18	THEN IN THE THIRD TIER,
114	6164	23	THEN SHE GLANCES AT A SCREEN.
37	1924	18	THEN STAY OFF OUR TURF!
1	2512	8	THERE ARE
112	7952	67	THERE ARE CONTROLS TO A SPRINKLER SYSTEM ON THE WALL HERE, BUT THEY HAVE BEEN SABOTAGED.
33	1195	103	THERE IS A BRIEF FLASH OF LIGHT, THEN THE SHOUTS OF SOMEONE IN THE CROWD. 'MY HOLOGRAM! IT'S GONE! I'M GONNA KILL WHOEVER TURNED IT OFF.'
113	5025	75	THERE IS A LARGE FORCE OF ROBOTS HERE. A MAN SITS AT A CONSOLE WITH HIS BACK TO YOU. DO YOU ATTACK?
113	8650	45	THERE IS AN AUTODOC ON THE SHUTTLE. WOULD YOU LIKE TO HEAL?
38	1663	14	THERE IS NO FLOOR
98	9006	69	THERE MAY BE A WAY FOR YOU TO VENT THE PIRATES INTO SPACE USING THE LIFE SUPPORT CONTROLS.
49	6337	32	THERE THEY ARE! DIE, OFF-WORLDER KILLERS!'
17	2395	66	THEY AGREE TO TALK. 'THAT TERRAN'S A NASTY ONE. HE WAS CAUSING TROUBLE OVER BY BERTH A.'
84	1767	31	THEY AIM THEIR FORMIDABLE WEAPONS AT YOU.
32	4904	51	THEY ARE THE RAM SLAVERS THAT BAD DOG TOLD YOU ABOUT. DO YOU ATTACK?
98	4304	135	THEY ARE WILLING TO GIVE IT A TRY. 'WE WILL HAVE A GREAT NEED FOR ALLIES SOON. THE AMALTHEANS ARE PREPARING TO LAUNCH AN ATTACK ON US. MAKE ALL HASTE TO ARRIVE AS SOON AS YOU CAN.'
36	5965	36	THEY ATTACK AS TECHNICIANS RUSH TO THE COMPUTER.
19	5080	18	THEY BACK DOWN AND RUN.
48	7831	29	THEY BEGIN SHOOTING IN YOUR DIRECTION.
113	5995	22	THEY BEGIN TO MOVE WITH LIFE.
96	5328	147	THEY BELIEVE WHAT YOU SAY AND TELL YOU HOW THEY WANT TO TAKE THE SHIP TO THE OUTER PLANETS TO START THEIR OWN COLONY. 'WE DON'T WANT TO BE HOUNDED LIKE VERMIN ANYMORE, ONLY TO HAVE OUR OWN PLACE.'
32	444	16	THEY CART ROMNEY OFF.
19	5258	12	THEY CATCH YOU!
97	7230	12	THEY CATCH YOU!
66	7340	9	THEY CHARGE.
96	4012	24	THEY DISAPPEAR INTO THE SHADOWS.
37	6591	14	THEY DISCOVER YOU!
113	6037	24	THEY DO NOT IMMEDIATELY REVIVE.
98	4454	25	THEY DO NOT LIKE THE IDEA AT ALL.
97	3061	18	THEY DON'T WANT TO TALK.
113	6821	18	THEY DRAW THEIR WEAPONS.
17	1568	60	THEY DRAW THEIR WEAPONS. 'THESE ARE THE ONES THAT DESTROYED THE DOOMSDAY LASER!'
33	1839	29	THEY EYE YOU COLDLY, OFFERING NOTHING.
96	841	11	THEY FIND YOU.
81	2390	25	THEY FINISH THEIR FOOD AND LEAVE.
80	1361	16	THEY FOLLOW THE TEAM.
80	4557	29	THEY FREE DOGS TO PUT DOWN THE REVOLT.
97	3951	17	THEY GATHER AROUND YOU
33	1872	25	THEY GO BACK TO THEIR SCAVENGING.
96	5072	110	THEY GRUMBLE A BIT BUT SAY THEY WILL DO WHAT THEY CAN. 'IT WILL BE UP TO OUR LEADERS TO DECIDE, ONCE WE GET THE COMMUNICATIONS EQUIPMENT WORKING.'
114	1085	15	THEY HAVE RECOVERED
19	5187	11	THEY HELP YOU.
49	6549	25	THEY LOB DOZENS OF STUN GRENADES!
33	5934	10	THEY MOVE ON.
20	4018	20	THEY MOVE TO SURROUND YOU.
96	5479	76	THEY OFFER TO LET THE STORMRIDERS GO IF YOU CONVINCE THEM TO HELP THEM REPAIR THE SHIP. DO YOU AGREE?
66	6881	46	THEY OPEN FIRE WITH A BARRAGE OF SONIC STUNNERS. YOU GO DOWN.
96	3141	56	THEY PROMISE TO WAIT AND SEE WHAT YOU CAN DO BEFORE THEY DO ANYTHING ELSE.
81	3726	27	THEY RAISE AN ALARM! GUARDS ATTACK!
113	6298	9	THEY REVIVE!
80	1346	11	THEY RUN AWAY.
113	4967	18	THEY RUSH IN BEHIND YOU.
36	3753	20	THEY RUSH OUT OF THE ROOM.
49	8921	15	THEY RUSH PAST YOU.
97	3652	16	THEY SCREAM FOR HELP.
50	7846	24	THEY SEE LEANDER AND LOWER THEM.
50	3233	18	THEY SEE YOU AND ATTACK!
50	3330	18	THEY SEE YOU AND ATTACK!
50	1923	27	THEY SEE YOU AND DRAW THEIR WEAPONS!
21	2719	11	THEY SPOT YOU!
97	3845	40	THEY STARE AT YOU, DAZED. WHAT DO YOU ASK THEM ABOUT?
36	3559	59	THEY TEAR THROUGH THE ROOM, QUICKLY WORKING THEIR WAY TOWARD YOUR HIDING PLACE
112	5134	16	THEY TURN AND ATTACK!
112	2816	18	THEY TURN...AND ATTACK!
19	5278	18	THEY WEREN'T IMPRESSED.
80	595	3	THIS
80	2459	3	THIS
24	201	60	THIS ADVENTURE TAKES YOU TO THE FURTHEST REACHES OF CIVILIZED SPACE AND BEYOND.
80	2841	10	THIS EXCHANGE
82	1937	25	THIS IS THE ADMINISTRATIVE LEVEL.
82	1786	16	THIS IS THE BASEMENT.
82	1992	18	THIS IS THE BRIG LEVEL.
82	1889	18	THIS IS THE CABIN LEVEL.
82	1832	27	THIS IS THE RESEARCH FACILITY LEVEL.
17	469	62	THIS IS VERY DISTRESSING. THE TERRAN SHIP HAS LEFT ORBIT ON A COURSE TOWARD EARTH.
80	6645	37	THIS LIBRARY IS FAT. TO SCAN IT MAY TAKE A WHILE.
21	1695	33	THIS SECURES THE SHIP. THE CREW SURRENDERS.
95	5118	21	THIS SYSTEM IS NOT DAMAGED.
17	357	22	THIS THEORIST BUSINESS IS...
20	6880	6	THREATEN
84	3061	8	TIE HIM UP
24	300	60	TO SAVE THE EARTH, YOU MUST OVERCOME THE DISTRUST OF MYSTERIOUS ALIEN CULTURES.
18	884	44	TOLD ME THAT PURGE HAS A SPY PLANTED AT OUR FORTUNA BASE.
96	3560	36	TONE MODULATORS ARE AT THE CENTER OF THE ROOM.
17	8739	18	TOO BAD ABOUT BERKELEY.
1	3094	7	TOO HIGH!
1	1336	9	TOO HIGH!!!
1	2784	7	TOO HIGH.
2	203	7	TOO HIGH.
20	811	7	TOO HIGH.
1	2799	6	TOO LOW.
32	927	24	TOWER ISLE RESIDENTIAL BUILDING
80	4200	12	TRACKS YOU, AND
80	2828	10	TRADE WORDS,
1	335	6	TRAINER
64	5187	13	TRAINING FACILITY
20	779	6	TRANSFER
1	278	6	TREASURE
96	5697	9	TREAT DAMAGE
80	3945	27	TRIES A DARING JUMP UP TO A HATCH!
66	6210	18	TRY TO BYPASS SECURITY?
66	7132	24	TRY TO CONVINCE HIM OTHERWISE?
98	2189	23	TRY TO STOP THEM FROM FIGHTING
64	4550	11	TSAI RESIDENCE
64	5973	10	TSAI WEAPONRY
112	1864	24	TSUBULU ARRIVES. 'LET'S DO IT!'
113	101	77	TSUBULU BRINGS YOU TO AMALTHEA. YOU LAND ON THE TINY MOON NEAR SOME STRUCTURES. TSUBULU POINTS TO ONE.
112	324	26	TSUBULU RETURNS TO THE UNIVERSITY.
32	2458	5	TUNNEL
37	6613	14	TURN AS YOU ENTER.
64	2048	86	TWO MEN ENTER THE CAR. AS IT SPEEDS AWAY TO THE NORTH, YOU NOTICE THE NAME 'TSAI WEAPONRY' EMBLAZONED ON THE BACK.
82	4963	32	TWO PASSWORDS ARE LISTED: WILBUR, DANATAT.
17	2524	4	TYCHO
19	2903	4	TYCHO
19	2939	4	TYCHO
19	2983	4	TYCHO
64	3122	32	UDU FALLS. POLICE ARRIVE AS ALARMS SHRIEK.
24	120	67	UNDER THE LEADERSHIP OF BUCK ROGERS, YOUR TEAM MUST NOW EMBARK ON A MISSION OF SALVATION.
84	6804	5	UP LVL
84	6936	5	UP LVL
84	7044	5	UP LVL
82	3039	56	UPON ONE OF THE CORPSES IS A STAINED PAGE WITH 'ELROY' SCRAWLED ACROSS IT.
96	9082	5	UPWARD
49	8519	48	URSADDERS PROTECT THEIR NEST. LLOROK'S BLOODY BODY LIES BEYOND.
98	8354	8	USE DEVICE
36	763	9	USE JETPACK
96	5708	9	USE STUNNER
38	457	39	USING THE PASSCARD, YOU ENTER THE TOWER ISLE LOBBY.
1	1828	6	V. EASY
1	2023	6	V. EASY
1	2219	6	V. EASY
1	1600	3	VIEW
1	1880	17	W-?DXL PERFORMED AT
1	2076	17	W-?DXL PERFORMED AT
1	2363	17	W-?DXL PERFORMED AT
113	622	18	WAIT FOR IDENTIFICATION.
97	3625	3	WAKE
1	436	4	WALLS
33	5244	4	WATCH
36	3515	4	WATCH
36	6911	4	WATCH
37	9119	4	WATCH
64	2016	4	WATCH
64	2244	4	WATCH
64	2384	4	WATCH
98	5201	4	WATCH
80	3532	21	WAY UP IN THE FOURTH TIER,
80	8820	7	WE NEED
17	552	61	WE SHOULD LEAVE FOR SALVATION IMMEDIATELY TO GET ROMNEY'S PAPERS TO BUCK ROGERS.'
95	4460	3	WEAP
64	2410	44	WEAPONS ARE DRAWN AS THE JET CAR SPEEDS AWAY. SIRENS WAIL.
19	6426	8	WEAPONS:
95	4376	9	WEAPONS:
1	2499	3	WEST
80	4896	3	WEST
1	2253	20	WHAT # OF DICE FOR DAMAGE?
82	1691	19	WHAT BUTTON DO YOU PRESS?
113	3231	19	WHAT BUTTON DO YOU PRESS?
112	6631	8	WHAT CODE?
2	395	9	WHAT COMPIC?
2	475	9	WHAT COMPIC?
2	555	9	WHAT COMPIC?
1	1803	17	WHAT DIFFICULTY LEVEL?
1	1998	17	WHAT DIFFICULTY LEVEL?
1	2194	17	WHAT DIFFICULTY LEVEL?
1	2453	21	WHAT DIRECTION DO YOU WISH?
96	7336	21	WHAT DO YOU ASK THEM ABOUT?
19	4802	12	WHAT DO YOU SAY?
96	8816	17	WHAT DO YOU TRY TO DO?
97	6950	17	WHAT DO YOU TRY TO DO?
98	8071	17	WHAT DO YOU TRY TO DO?
1	522	27	WHAT DO YOU WANT TO SET CURDISK TO?
84	7548	8	WHAT FILE?
84	7614	8	WHAT FILE?
84	7850	8	WHAT FILE?
84	7909	8	WHAT FILE?
2	141	27	WHAT IS THE ATTACK LOCATION NUMBER?
1	1058	25	WHAT IS THE ENEMY'S GUNNER THACO?
1	1006	29	WHAT IS THE ENEMY'S ROCKET JOCK SKILL?
33	2455	9	WHAT IT SAYS
1	2592	8	WHAT MODE?
2	375	10	WHAT MONSTER?
2	455	10	WHAT MONSTER?
2	535	10	WHAT MONSTER?
1	3034	28	WHAT NEW WALLSET DO YOU WISH TO LOAD?
1	1503	21	WHAT PICTURE # DO YOU WISH?
1	1725	25	WHAT SKILL # DO YOU WISH TO TEST?
1	1920	25	WHAT SKILL # DO YOU WISH TO TEST?
1	2116	25	WHAT SKILL # DO YOU WISH TO TEST?
1	2555	19	WHAT SOUND # DO YOU WISH?
65	4924	12	WHAT TASK WILL
1	813	25	WHAT WILL THE VARIABLE BE SET TO?
17	8950	10	WHAT YOU FIND
114	8951	11	WHAT YOU LEARN
84	4053	10	WHAT YOU READ
49	6377	15	WHAT? OFF-WORLDERSS?
84	2885	119	WHEN HE SEES THAT HE IS OUTNUMBERED, THE SCIENTIST QUICKLY GIVES YOU HIS INFORMATION. 'DR MALCOLN, IS PROBABLY IN HIS LAB NEAR THE SOUTH END OF THE BUILDING!'
48	6709	96	WHEN HE SEES ZANE'S STILL BODY, HE RUSHES TO THE CHILD'S SIDE. HE GRIEVES IN A VOICE DISTORTED BY HIS GENETICALLY ELONGATED JAW.
38	4417	20	WHEN THE BET COMES TO YOU,
112	6050	21	WHEN YOU RETURN, HE IS DEAD.
32	2432	12	WHERE DO YOU GO?
64	8270	9	WHICH FILE?
1	1542	27	WHICH FUNCTION DO YOU WISH TO TEST?
1	1792	8	WHICH ONE?
1	1987	8	WHICH ONE?
1	2183	8	WHICH ONE?
20	826	8	WHICH ONE?
20	908	8	WHICH ONE?
1	1635	28	WHICH SKILL TYPE DO YOU WISH TO TEST?
1	1413	21	WHICH SPRITE # DO YOU WISH?
1	1277	15	WHICH STORE NUMBER?
95	4417	10	WHICH SYSTEM?
19	361	13	WHICH TEAM MEMBER
17	8413	14	WHICH TEAM MEMBER?
20	1264	14	WHICH TEAM MEMBER?
95	4821	10	WHICH WEAPON?
37	931	9	WHITE MONKS
37	2045	92	WHITE MONKS AND GROTESQUES FILL THE ROOM. A HIDEOUS SKELETAL BOY STEPS FORWARD. 'I AM GARGOYLE, LEADER OF THE GROTESQUES.'
37	4786	44	WHITE MONKS ARE LETTING OFF SOME STEAM WITH A ROWDY GAME.
37	6296	49	WHITE MONKS HOWL AS THEY LEAP AT YOU. WINK IS NOWHERE TO BE SEEN.
64	3795	9	WHITE WHALE
18	6426	7	WHO BETS?
66	481	17	WHO BYPASSES SECURITY?
112	6706	16	WHO DISARMS THE BOMB?
64	6278	12	WHO DO YOU CALL?
33	2180	12	WHO DO YOU HELP?
18	5337	18	WHO PAYS FOR THE DRINKS?
38	2587	10	WHO PAYS HIM?
35	7661	15	WHO PICKS THE LOCK?
66	6693	15	WHO SETS THE DEVICE?
38	3826	19	WHO TAKES THE EMPTY SEAT?
66	6234	15	WHO TRIES THE PANEL?
66	7169	9	WHO TRIES?
81	524	8	WHO TRIES?
84	848	8	WHO TRIES?
84	2176	8	WHO TRIES?
84	6667	8	WHO TRIES?
112	8139	8	WHO TRIES?
113	5925	8	WHO TRIES?
80	9102	12	WHO WILL DO IT?
114	9081	12	WHO WILL DO IT?
96	8886	18	WHO WILL DO THE TALKING?
97	7014	18	WHO WILL DO THE TALKING?
98	8135	18	WHO WILL DO THE TALKING?
20	2450	18	WHO WILL MAKE THE OFFER?
20	6604	10	WHO WILL PAY?
33	8145	10	WHO WILL PAY?
96	3623	16	WHO WILL REPAIR THEM?
36	4858	15	WHO WILL TREAT HER?
20	6919	10	WHO WILL TRY?
20	6972	10	WHO WILL TRY?
36	7410	10	WHO WILL TRY?
37	9029	10	WHO WILL TRY?
64	8246	10	WHO WILL TRY?
65	5989	10	WHO WILL TRY?
82	4388	10	WHO WILL TRY?
82	4905	10	WHO WILL TRY?
96	8976	10	WHO WILL TRY?
97	7104	10	WHO WILL TRY?
98	8225	10	WHO WILL TRY?
82	739	5	WILBUR
82	4449	5	WILBUR
1	2633	3	WILD
80	6479	28	WILL ANOTHER TRY TO SAVE THE PROGRAM?
80	3358	15	WILL FORM THE BASE.
80	5748	15	WILL SOMEONE TRY TO
114	3145	57	WILL SOMEONE USE THE JETPACK TO FLY WITH MAKALI TO THE LIVING SHIP'S BRAIN?
114	7335	33	WILMA DEERING! 'AT EASE, TEAM. NEO IS HERE!'
37	5738	3	WINK
37	2656	52	WINK AND GARGOYLE RETREAT OUT THE DOOR, URGING THEIR GANGS TO ATTACK.
37	8710	40	WINK RETREATS FROM THE ROOM AS HIS GANG AMBUSHES YOU.
37	7183	37	WINK SHRUGS. 'DON'T MATTER NOW. NONE OF IT DOES.'
37	8606	28	WINK'S GANG LEAPS FROM BEHIND DEBRIS.
38	4871	12	WINS THE HAND.
84	2814	62	WITH A BRIEF STRUGGLE, YOU SUBDUE THE SURPRISED SCIENTIST. DO YOU INTERROGATE HIM?
49	8037	34	WITH A CRY, LLOROK FALLS DOWN THE MINE SHAFT!
49	8368	30	WITH A FINAL COUGH, THE LOWLANDER DIES.
37	3745	27	WITH A FINAL THANK YOU, SHE LEAVES.
114	8169	36	WITH A FLAP OF FINS, THE LIVING SHIP SAILS AWAY.
65	355	20	WITH A LAUGH, HE CONTINUES
113	1647	46	WITH A LOOK OF PANIC ON HIS FACE, QUINN RUNS OUT OF THE ROOM.
50	3987	26	WITH A START, THE SOLDIERS ATTACK!
49	6506	36	WITH AN ANGRY ROAR, A MOB OF MINERS ATTACK YOU.
80	4928	12	WITH HIS ALLIES
84	7763	48	WITH SOOTH.DOP DEAD, YOU ARE ABLE TO RETRIEVE THE EFANITE FILE!
35	7396	39	WITH THE FACE SHIELDS DOWN, YOU CAN PASS AS GUARDS.
21	1052	28	WITH THIS VICTORY THE ENEMY CRUMBLES.
20	771	6	WITHDRAW
33	8655	52	WORD IS, WINK'S GOT THAT CHADE. GOT HIM TUCKED AWAY REAL SECRET LIKE.
114	3997	21	WORK.' THE SCIENTISTS LEAVE.
1	663	9	X POSITION:
1	681	9	Y POSITION:
84	7187	15	YOU ACCESS THE FILE.
80	6224	72	YOU ACCESS THE PRISON COMPUTER. IT SWARMS WITH DIGITAL BEINGS. NEXT STEP: ACCESS THE CELL LINKS.
